N,SOA,trial,hit,conf,lat,conf_cal
256,0,23,1,0.22690906709762795,,0.4133237153387062
256,0,24,1,0.2166477380852102,,0.40921019060943764
256,0,25,0,0.23422344486606916,,0.4161832717324993
256,0,26,1,0.2169834091987932,,0.40934674107089747
256,0,27,1,0.22411688174986347,,0.4122165534740417
256,0,28,0,0.21618038550919577,,0.4090198405623026
256,0,29,1,0.23055643872581283,,0.41475687978727926
256,1,0,1,0.21810326263896718,,0.4098012952523378
256,1,1,1,0.21664849595057653,,0.4092104990643508
256,1,2,1,0.22182428200402046,,0.41130080467218744
256,1,3,0,0.22212909086814456,,0.4114229092777878
256,1,4,1,0.2340227279086245,,0.4161055643407994
256,1,5,0,0.22534056259075885,,0.412702857466918
256,1,6,0,0.23074776809649902,,0.41483165794218796
256,1,7,1,0.23026981673372193,,0.4146447839587694
256,1,8,0,0.23376262508281856,,0.416004803086055
256,1,9,1,0.22617534158265096,,0.4130336312508258
256,1,10,0,0.24721017182198443,,0.42112512658723544
256,1,11,1,0.22460787443487348,,0.4124118847123456
256,1,12,1,0.21469121592602128,,0.40841149726079073
256,1,13,0,0.232986621131748,,0.41570376479249765
256,1,14,1,0.23750342808747066,,0.41744721322848766
256,1,15,1,0.23326534218387598,,0.4158119630864995
256,1,16,0,0.22588228983549483,,0.41291760179201337
256,1,17,1,0.21245108729128898,,0.4074911076858876
256,1,18,0,0.2336054844780866,,0.4159438940230119
256,1,19,0,0.22042965589794472,,0.41074072964551767
256,1,20,0,0.23242707345908603,,0.4154863029974147
256,1,21,1,0.21913795376211315,,0.4102199244759266
256,1,22,1,0.21700530454206357,,0.4093556432386469
256,1,23,0,0.22381724312611806,,0.4120972125257813
256,1,24,0,0.21848041306235813,,0.40995403807068903
256,1,25,1,0.23754405215233487,,0.4174627987425714
256,1,26,0,0.2237904262804851,,0.41208652679706986
256,1,27,0,0.21231788945691352,,0.40743617941320914
256,1,28,1,0.22095832374788224,,0.41095331077103436
256,1,29,1,0.2195421414964716,,0.4103831050578813
256,2,0,0,0.2262174625010773,,0.413050300444096
256,2,1,0,0.2225448763180847,,0.41158929514243653
256,2,2,0,0.22007831554798474,,0.4105992693232466
256,2,3,1,0.2219710692960392,,0.4113596203785782
256,2,4,1,0.21715247768297252,,0.4094154653185928
256,2,5,1,0.22104673436970418,,0.41098882897447975
256,2,6,0,0.2182494044722434,,0.4098605020038697
256,2,7,0,0.22080311123388754,,0.4108909330963465
256,2,8,0,0.22135270416393937,,0.41111167837780555
256,2,9,0,0.2251941437169621,,0.41264475893075525
256,2,10,1,0.22657299243063939,,0.4131909205764546
256,2,11,0,0.22559040281236936,,0.41280193709370544
256,2,12,1,0.22614072807538235,,0.4130199315916287
256,2,13,1,0.22120199769556187,,0.4110511823027338
256,2,14,1,0.23104936530826975,,0.4149494524721426
256,2,15,0,0.22133476560114398,,0.41110447894649266
256,2,16,1,0.22928867973656974,,0.4142603931386703
256,2,17,0,0.2355487392020303,,0.41669530656192477
256,2,18,0,0.23458089776502725,,0.41632155523835973
256,2,19,0,0.2149958648096511,,0.40853617568270784
256,2,20,0,0.21819243595386686,,0.40983742531631306
256,2,21,0,0.21688683431464761,,0.40930746879342006
256,2,22,1,0.22869199762127906,,0.41402611044541193
256,2,23,1,0.22708498428446147,,0.4133931759418264
256,2,24,1,0.22725334507311407,,0.4134596205610893
256,2,25,1,0.2203652365212092,,0.4107148034550784
256,2,26,1,0.22640073146926135,,0.4131228052048501
256,2,27,0,0.22956368246639444,,0.41436823970514775
256,2,28,1,0.2321508120531766,,0.415378814737584
256,2,29,0,0.2270096515390288,,0.4133634351675977
256,3,0,1,0.21576467799322777,,0.40885029763182834
256,3,1,0,0.2320825817621496,,0.4153522550814705
256,3,2,0,0.22183057254348207,,0.41130332572583306
256,3,3,0,0.23335299455751068,,0.4158459724358229
256,3,4,1,0.2180457944229045,,0.4097780059125532
256,3,5,1,0.21401465112975887,,0.40813419290051156
256,3,6,0,0.22278878857057144,,0.4116868082433085
256,3,7,1,0.2193713860952936,,0.4103141908462427
256,3,8,0,0.21589849760659016,,0.40890489832071586
256,3,9,0,0.23643772025031365,,0.4170377533428924
256,3,10,0,0.23199276906746977,,0.41531728659596406
256,3,11,1,0.22745172754112375,,0.4135378728807936
256,3,12,1,0.2342138428834111,,0.4161795552916912
256,3,13,0,0.2216842357211454,,0.4112446664184173
256,3,14,0,0.23715302787834777,,0.41731271198028286
256,3,15,1,0.2298790207131137,,0.4144918029897298
256,3,16,1,0.22618749595333032,,0.4130384415018217
256,3,17,1,0.23443842871723025,,0.4162664559052711
256,3,18,0,0.23387538505797184,,0.41604849387928744
256,3,19,0,0.2320573425055924,,0.41534242906944374
256,3,20,0,0.22490738662587767,,0.4125309040185792
256,3,21,1,0.22385031430826308,,0.4121103892841849
256,3,22,1,0.221303336669553,,0.4110918643990979
